customer_id,gender,is_senior,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movie,subscription_plan,paperless_billing,payment_method,monthly_revenue,lifetime_value,is_churned,customer_segment,tenure_bucket,is_active_customer
7873-CVMAW,Male,0,No,No,72,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),40.9,6362.35,0,Medium Value,Loyal,1
0463-WZZKO,Male,0,No,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),41.05,67.1,0,Medium Value,New,1
3494-JCHRQ,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,41.1,70.05,1,Medium Value,New,0
6474-FVJLC,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,41.1,165.45,1,Medium Value,New,0
4524-QCSSM,Male,0,No,No,26,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),41.15,1156.55,0,Medium Value,Loyal,1
5832-EXGTT,Male,0,Yes,Yes,29,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,41.15,1834.15,0,Medium Value,Loyal,1
8840-DQLGN,Female,1,Yes,No,35,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),41.35,3653.35,1,Medium Value,Loyal,0
2039-JONDJ,Male,0,No,No,27,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),41.6,1477.65,0,Medium Value,Loyal,1
7217-JYHOQ,Male,0,Yes,Yes,24,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),41.9,1706.45,0,Medium Value,Established,1
6695-FRVEC,Male,0,Yes,Yes,67,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),41.9,3953.7,0,Medium Value,Loyal,1
4547-LYTDD,Female,0,No,No,16,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,41.95,1194.3,1,Medium Value,Established,0
9894-QMIMJ,Female,0,No,No,23,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),42.1,1327.85,0,Medium Value,Established,1
8069-YQQAJ,Male,0,No,No,14,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,42.3,419.7,0,Medium Value,Established,1
6770-XUAGN,Female,0,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,42.35,21,1,Medium Value,New,0
4193-ORFCL,Female,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,42.4,45.1,1,Medium Value,New,0
1636-NTNCO,Male,1,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),42.6,207.35,0,Medium Value,New,1
3466-WAESX,Male,0,No,Yes,16,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,42.9,1083.7,0,Medium Value,Established,1
9281-PKKZE,Female,0,Yes,No,46,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.05,2007.85,0,Medium Value,Loyal,1
3638-VBZTA,Male,0,No,Yes,68,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),43.25,5882.75,0,Medium Value,Loyal,1
7459-IMVYU,Male,0,No,No,38,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,43.3,2657.55,0,Medium Value,Loyal,1
7776-QWNFX,Male,1,Yes,No,30,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),43.3,1527.5,1,Medium Value,Loyal,0
6689-TCZHQ,Female,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,43.35,378.4,1,Medium Value,New,0
8563-OYMQY,Male,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),43.45,1612.2,0,Medium Value,Established,1
0754-EEBDC,Male,0,Yes,Yes,4,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,43.55,76.65,0,Medium Value,New,1
5777-ZPQNC,Female,0,No,No,12,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,43.55,260.7,0,Medium Value,Early,1
1951-IEYXM,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),43.6,6441.85,0,Medium Value,Loyal,1
3318-NMQXL,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.65,266.8,0,Medium Value,New,1
3143-ILDAL,Male,0,No,No,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,43.7,5124.6,1,Medium Value,Loyal,0
1022-RKXDR,Female,0,No,No,41,Yes,Yes,No,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,43.7,962.25,0,Medium Value,Loyal,1
2361-FJWNO,Male,0,No,No,40,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),43.75,1382.9,0,Medium Value,Loyal,1
2272-UOINI,Female,0,No,No,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.75,571.05,0,Medium Value,Early,1
8232-UTFOZ,Male,0,No,No,69,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),43.8,1399.35,0,Medium Value,Loyal,1
3750-YHRYO,Male,0,Yes,Yes,7,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,43.8,150,0,Medium Value,Early,1
6637-KYRCV,Female,0,Yes,Yes,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.8,167.2,0,Medium Value,New,1
5668-MEISB,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),43.8,7657.4,0,Medium Value,Loyal,1
0129-QMPDR,Male,0,Yes,Yes,44,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),43.85,865.05,0,Medium Value,Loyal,1
7188-CBBBA,Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,43.85,6153.85,0,Medium Value,Loyal,1
5356-CSVSQ,Female,0,No,No,3,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,43.9,174.2,0,Medium Value,New,1
3221-CJMSG,Male,0,No,No,24,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),43.9,1269.6,0,Medium Value,Established,1
4720-VSTSI,Female,0,No,No,44,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),43.95,3862.55,1,Medium Value,Loyal,0
3219-JQRSL,Female,1,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),43.95,6352.4,0,Medium Value,Loyal,1
2801-NISEI,Male,0,No,No,24,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,43.95,1348.5,0,Medium Value,Established,1
3946-MHCZW,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.95,50.9,1,Medium Value,New,0
4623-ZKHLY,Male,0,Yes,No,22,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),43.95,471.55,0,Medium Value,Established,1
6732-VAILE,Male,0,Yes,Yes,70,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),44,5931.75,0,Medium Value,Loyal,1
8201-AAXCB,Male,0,Yes,Yes,25,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,44,1404.65,0,Medium Value,Loyal,1
7696-CFTAT,Male,0,Yes,Yes,37,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),44,726.1,0,Medium Value,Loyal,1
1845-CSBRZ,Female,1,Yes,Yes,22,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),44,1961.6,0,Medium Value,Established,1
2123-VSCOT,Female,0,Yes,Yes,59,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),44,4194.85,0,Medium Value,Loyal,1
6651-AZVTJ,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,44.05,4872.45,1,Medium Value,Loyal,0
4566-GOLUK,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),44.05,5118.95,1,Medium Value,Loyal,0
2484-DGXPZ,Female,0,Yes,Yes,31,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.05,658.95,1,Medium Value,Loyal,0
2018-QKYGT,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.05,81.05,0,Medium Value,New,1
2792-VPPET,Male,0,No,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.1,76.95,0,Medium Value,New,1
7409-JURKQ,Female,0,Yes,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),44.1,5809.75,0,Medium Value,Loyal,1
3247-MHJKM,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.1,20.2,0,Medium Value,New,1
1964-SVLEA,Male,0,No,No,20,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,44.15,415.9,0,Medium Value,Established,1
4587-NUKOX,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.15,246.5,1,Medium Value,New,0
7297-DVYGA,Female,0,No,No,51,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),44.15,996.95,0,Medium Value,Loyal,1
2239-CGBUZ,Female,0,Yes,No,51,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),44.15,3145.15,0,Medium Value,Loyal,1
0854-UYHZD,Female,0,Yes,Yes,13,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,44.2,265.3,0,Medium Value,Established,1
7243-LCGGZ,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.25,20.9,0,Medium Value,New,1
8267-KFGYD,Male,0,No,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.25,21.05,0,Medium Value,New,1
4890-VMUAV,Male,0,No,No,63,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,44.3,4576.3,0,Medium Value,Loyal,1
9261-WDCAF,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.3,189.1,0,Medium Value,New,1
3764-MNMOI,Male,0,No,No,46,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),44.3,908.15,0,Medium Value,Loyal,1
7442-YGZFK,Male,0,No,No,1,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),44.3,49.8,0,Medium Value,New,1
0420-BWTPW,Male,0,No,Yes,8,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.35,215.2,1,Medium Value,Early,0
8229-BUJHX,Female,0,Yes,Yes,71,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),44.35,1500.95,0,Medium Value,Loyal,1
7449-HVPIV,Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),44.35,5099.15,0,Medium Value,Loyal,1
5504-WSIUR,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),44.35,6385.95,0,Medium Value,Loyal,1
8183-ONMXC,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.4,159.45,1,Medium Value,New,0
8466-PZBLH,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),44.4,6885.75,0,Medium Value,Loyal,1
9614-RMGHA,Male,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),44.4,5940.85,1,Medium Value,Loyal,0
8735-IJJEG,Male,0,Yes,No,14,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),44.4,668.85,0,Medium Value,Established,1
0564-MUUQK,Female,0,Yes,Yes,20,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),44.4,1916.2,0,Medium Value,Established,1
5054-IEXZT,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.4,75.35,1,Medium Value,New,0
5834-ASPWA,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,44.45,75.45,1,Medium Value,New,0
0701-RFGFI,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),44.45,4613.95,0,Medium Value,Loyal,1
0019-EFAEP,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),44.45,7261.25,0,Medium Value,Loyal,1
5619-PTMIK,Female,0,Yes,No,46,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,44.45,2459.8,0,Medium Value,Loyal,1
3737-XBQDD,Male,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),44.45,2048.8,0,Medium Value,Established,1
5882-CMAZQ,Female,0,Yes,Yes,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.45,163.55,0,Medium Value,New,1
5846-QFDFI,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),44.45,2888.7,0,Medium Value,Loyal,1
4445-KWOKW,Female,0,No,No,42,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),44.45,2421.6,0,Medium Value,Loyal,1
3511-APPBJ,Male,0,No,No,23,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),44.45,2292.75,0,Medium Value,Established,1
7967-HYCDE,Male,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.5,553.4,0,Medium Value,Early,1
2430-RRYUW,Male,0,No,No,66,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,44.5,3465.7,0,Medium Value,Loyal,1
3948-XHGNA,Male,0,No,No,24,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.55,1210.4,1,Medium Value,Established,0
3723-BFBGR,Male,1,No,No,24,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),44.55,1291.3,0,Medium Value,Established,1
0565-IYCGT,Male,0,No,No,69,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),44.55,5356.45,1,Medium Value,Loyal,0
5447-WZAFP,Female,0,No,No,53,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,44.55,5200.8,0,Medium Value,Loyal,1
5110-CHOPY,Female,0,No,No,60,No,No phone service,DSL,No,No,No,No,No,No,Two year,No,Electronic check,44.55,3237.05,0,Medium Value,Loyal,1
5445-UTODQ,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.55,576.65,1,Medium Value,Early,0
4425-OWHWB,Female,0,No,No,20,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),44.55,433.75,0,Medium Value,Established,1
7892-QVYKW,Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,44.6,1868.4,0,Medium Value,Established,1
9675-ICXCT,Male,0,Yes,Yes,72,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,44.6,5728.55,0,Medium Value,Loyal,1
1024-VRZHF,Male,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,44.6,825.7,1,Medium Value,Early,0
4703-MQYKT,Male,0,No,No,21,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,44.6,390.4,0,Medium Value,Established,1
9497-QCMMS,Male,1,No,No,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,44.6,93.55,1,Medium Value,New,0
5692-ICXLW,Male,1,No,No,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,44.6,2845.15,0,Medium Value,Loyal,1
0602-DDUML,Female,0,No,No,57,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,44.6,3894.4,0,Medium Value,Loyal,1
2208-MPXIO,Female,0,Yes,Yes,45,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),44.6,886.4,0,Medium Value,Loyal,1
1960-UYCNN,Male,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,44.65,1021.55,0,Medium Value,Early,1
0348-SDKOL,Female,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),44.65,5885.4,1,Medium Value,Loyal,0
3190-FZATL,Male,0,No,Yes,14,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.65,268.4,0,Medium Value,Established,1
7336-RLLRH,Male,0,Yes,No,27,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,44.65,2204.35,0,Medium Value,Loyal,1
4373-MAVJG,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),44.65,1259,1,Medium Value,Established,0
8901-HJXTF,Female,0,Yes,Yes,12,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.65,309.1,1,Medium Value,Early,0
7710-JSYOA,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),44.7,6398.05,0,Medium Value,Loyal,1
5419-KLXBN,Female,0,Yes,Yes,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.7,2257.75,1,Medium Value,Loyal,0
3424-NMNBO,Male,1,Yes,No,58,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,44.7,6287.25,1,Medium Value,Loyal,0
9885-MFVSU,Female,0,Yes,Yes,35,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),44.75,1662.05,0,Medium Value,Loyal,1
4514-GFCFI,Female,1,No,No,16,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,44.75,1350.15,1,Medium Value,Established,0
0607-MVMGC,Male,0,Yes,Yes,45,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),44.75,3600.65,0,Medium Value,Loyal,1
3365-SAIGS,Female,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.75,1329.15,0,Medium Value,Established,1
9828-AOQLM,Female,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.75,45.7,1,Medium Value,New,0
8022-BECSI,Male,0,No,No,22,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,44.8,422.5,0,Medium Value,Established,1
8000-REIQB,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.8,69.95,1,Medium Value,New,0
9993-LHIEB,Male,0,Yes,Yes,67,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,44.8,4627.65,0,Medium Value,Loyal,1
0266-CLZKZ,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),44.8,6717.9,0,Medium Value,Loyal,1
7615-ESMYF,Female,0,Yes,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.8,97.1,1,Medium Value,New,0
3858-VOBET,Male,0,No,No,23,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,44.8,1710.45,1,Medium Value,Established,0
7020-OZKXZ,Female,1,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),44.8,637.4,0,Medium Value,Early,1
3977-QCRSL,Female,0,No,No,5,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.8,117.95,0,Medium Value,New,1
0017-DINOC,Male,0,No,No,54,No,No phone service,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),44.85,2460.55,0,Medium Value,Loyal,1
1447-PJGGA,Female,0,No,No,57,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,44.85,5464.65,1,Medium Value,Loyal,0
8565-CLBZW,Male,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,44.85,2165.05,1,Medium Value,Established,0
9139-WQQDY,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,44.85,4941.8,1,Medium Value,Loyal,0
0224-HJAPT,Male,0,No,No,5,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,44.85,223.15,1,Medium Value,New,0
8086-OVPWV,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.85,181.1,1,Medium Value,New,0
9430-FRQOC,Female,0,No,Yes,4,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,44.9,341.45,1,Medium Value,New,0
7639-OPLNG,Male,0,Yes,Yes,70,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),44.9,5731.85,0,Medium Value,Loyal,1
3074-GQWYX,Male,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),44.9,357.75,1,Medium Value,New,0
1492-QGCLU,Male,0,Yes,Yes,53,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,44.9,4616.1,0,Medium Value,Loyal,1
6845-RGTYS,Female,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,44.95,4533.7,1,Medium Value,Loyal,0
7328-OWMOM,Female,0,No,Yes,31,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),44.95,589.25,0,Medium Value,Loyal,1
4418-LZMSV,Male,0,Yes,Yes,13,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.95,750.1,0,Medium Value,Established,1
5155-AZQPB,Female,0,Yes,Yes,28,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,44.95,1410.25,0,Medium Value,Loyal,1
8861-HGGKB,Female,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,44.95,830.85,1,Medium Value,Early,0
1087-GRUYI,Male,0,Yes,No,38,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),44.95,743.5,0,Medium Value,Loyal,1
7065-YUNRY,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.95,45.3,1,Medium Value,New,0
7694-VLBWQ,Male,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,45,7040.85,1,Medium Value,Loyal,0
2546-KZAAT,Male,0,Yes,No,52,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,45,3865.45,0,Medium Value,Loyal,1
0181-RITDD,Male,0,Yes,Yes,62,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,45,6825.65,0,Medium Value,Loyal,1
5989-PGKJB,Female,0,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45,1340.1,0,Medium Value,Established,1
4795-KTRTH,Female,1,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,45,371.65,1,Medium Value,New,0
8272-ONJLV,Male,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,45,1184,0,Medium Value,Early,1
1488-PBLJN,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),45,8477.7,0,Medium Value,Loyal,1
0308-GIQJT,Male,1,No,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),45,7382.85,0,Medium Value,Loyal,1
3778-FOAQW,Female,0,Yes,No,24,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,45,456.85,0,Medium Value,Established,1
4452-ROHMO,Female,0,No,No,15,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,45,331.6,0,Medium Value,Established,1
6481-OGDOO,Male,0,Yes,No,67,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),45,6056.15,1,Medium Value,Loyal,0
3090-LETTY,Male,0,No,Yes,2,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),45.05,134.6,0,Medium Value,New,1
5349-AZPEW,Female,0,Yes,Yes,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.05,125.5,0,Medium Value,New,1
3753-TSEMP,Female,0,Yes,No,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.05,1390.6,1,Medium Value,Established,0
8305-VHZBZ,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.05,20.2,1,Medium Value,New,0
9720-JJJOR,Male,0,Yes,Yes,41,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),45.05,2511.3,0,Medium Value,Loyal,1
8100-HZZLJ,Female,0,No,Yes,43,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.05,2737.05,0,Medium Value,Loyal,1
8775-ERLNB,Male,1,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,45.05,74.3,0,Medium Value,New,1
